NO,compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,dis cost,comp avg,comp p50,comp p90,comp p99,comp speed1,comp speed2,comp speed3,comp speed4
9,2,1,4,3000000,1248837,500.2,1772,1582,2549,4533,19,691,354,1505,2059,2783,918,862,590
11,2,1,4,3000000,1913049,766.3,1481,1117,1636,3121,16,556,523,1070,1347,2900,469,2674,719
12,2,1,4,3000000,1713765,686.4,1393,1242,2086,3360,17,518,384,1397,1556,3920,195,1491,561
13,2,1,4,3000000,1818469,728.4,1587,1110,1649,3273,21,728,533,2828,2828,2080,1018,0,1268
14,2,1,4,3000000,1210889,485.0,1232,1120,1666,3156,20,1517,1790,2415,3862,3041,560,0,235
15,2,1,4,3000000,1774007,710.6,1354,1188,2002,3439,16,698,482,1398,1539,3203,897,429,467
16,2,1,4,3000000,1420805,569.1,1612,1465,2418,3693,17,631,440,1316,1603,2932,891,1679,479
