NO,compactor,node_id,thread,ops per thread,avg,p50,p90,p99,p999
1,2,0,8,1000000,13.058426,0.000000,63.758389,83.892617,83.892617
2,2,0,8,1000000,18.828963,4.194631,63.758389,75.503356,83.892617
3,2,0,16,1000000,20.227386,6.711409,67.114094,73.825503,83.892617
6,2,0,16,1000000,28.019203,13.422819,67.114094,79.697987,83.892617
7,2,0,32,1000000,29.387604,13.422819,67.114094,83.892617,88.087248
8,2,0,32,1000000,20.639091,3.355705,67.114094,83.892617,88.087248
10,2,0,48,1000000,9.351707,0.000000,46.979866,79.697987,83.892617
13,2,0,48,1000000,17.194625,3.355705,67.114094,83.892617,88.087248
