compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,dis cost,comp avg,comp p50,comp p90,comp p99,comp speed1,comp speed2,comp speed3,comp speed4
2.0,0.0,8.0,1000000.0,1395257.0,558.85,1882.0,1674.5,2785.5,4735.5,0.0,423.5,305.0,780.0,1077.0,2617.0,1072.5,1622.5,993.0
2.0,0.0,16.0,1000000.0,1347916.5,539.9,1966.0,1727.5,2614.5,4316.0,0.0,497.0,366.5,890.0,1398.0,2306.0,1137.0,2269.5,955.0
2.0,0.0,32.0,1000000.0,1278331.5,512.0,3255.0,1800.0,2808.5,5371.0,0.0,686.0,423.5,1733.5,3100.0,1280.0,915.5,1761.0,792.5
2.0,0.0,48.0,1000000.0,1087329.5,435.55,9578.5,1836.0,2878.5,4904.0,0.0,809.0,539.0,2099.5,2939.5,703.0,897.0,1257.0,597.5
