compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,comp avg,comp p50,comp p90,comp speed1,comp speed2,comp speed3,comp speed4
2.0,2.0,8.0,3000000.0,880886.0,352.85,1607.5,2712.0,5423.0,1608565088.0,467.5,2256.5,6959.0,2696.5,893.0,1503.5,698.0
2.0,2.0,12.0,3000000.0,772306.5,309.35,1805.5,2944.5,5815.0,1452267840.0,332.0,2679.0,6303.5,2192.0,911.0,1429.0,831.0
2.0,2.0,16.0,3000000.0,672745.0,269.45,1905.5,2986.5,5107.0,0.0,761.0,3414.5,7533.5,1036.0,908.0,935.5,386.5
