NO,compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,dis cost,comp avg,comp p50,comp p90,comp p99,comp speed1,comp speed2,comp speed3,comp speed4
38,2,1,4,3000000,1248460,500.1,1718,1467,2412,4360,22,673,369,1410,2748,3497,1038,1117,432
39,2,1,4,3000000,1333196,534.0,2301,1126,1712,3232,20,1116,1405,2147,2151,3576,1028,555,284
40,2,1,4,3000000,1754461,702.7,1407,1163,1890,3364,25,612,387,1511,1579,3838,1030,775,549
41,2,1,4,3000000,1836495,735.6,1325,1180,1908,3288,23,398,343,508,1423,3026,956,1721,805
42,2,1,4,3000000,1696814,679.6,1416,1256,2039,3733,28,397,286,612,1725,2847,1093,1584,934
43,2,1,4,3000000,1368668,548.2,1605,1439,2346,3971,18,835,908,1348,1674,3163,864,1246,189
44,2,1,4,3000000,1157581,463.7,1868,1449,2391,4253,22,875,579,2264,2357,3166,1044,523,684
45,0,1,4,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,1,4,3000000,1954071,782.7,1338,1127,1690,3192,19,798,438,1769,1974,3374,953,482,627
