NO,compactor,node_id,thread,ops per thread,avg,p50,p90,p99,p999
9,0,3,4,3000000,13.230841,4.194631,53.481544,83.892617,96.476510
10,0,3,4,3000000,14.029703,4.194631,57.046980,78.299776,79.697987
11,0,3,4,3000000,14.407386,4.194631,58.724832,81.096197,82.494407
12,0,3,4,3000000,10.810855,4.194631,35.654362,78.649329,92.281879
13,0,3,4,3000000,12.746201,4.194631,50.335570,83.892617,104.865772
14,0,3,4,3000000,9.078103,4.194631,25.167785,71.308725,75.503356
15,0,3,4,3000000,11.128502,4.194631,38.590604,79.697987,83.892617
16,0,3,4,3000000,14.073634,4.194631,54.530201,104.865772,109.060403
17,1,3,4,3000000,7.865951,4.194631,24.119128,44.043624,60.822148
18,1,3,4,3000000,7.740817,4.194631,24.119128,35.654362,46.140940
19,1,3,4,3000000,7.714944,4.194631,25.167785,35.654362,41.946309
20,1,3,4,3000000,8.280975,4.194631,25.167785,39.848993,45.302013
21,1,3,4,3000000,8.730738,4.194631,25.167785,67.114094,75.503356
22,1,3,4,3000000,7.316246,4.194631,22.371365,37.751678,41.946309
24,1,3,4,3000000,5.956908,4.194631,6.291946,33.557047,46.140940
25,1,3,4,3000000,6.668796,4.194631,16.778523,30.760626,35.654362
