NO,compactor,node_id,thread,ops per thread,avg,p50,p90,p99,p999
9,0,5,4,3000000,15.886805,4.194631,55.578859,81.795302,104.865772
10,0,5,4,3000000,16.298367,4.194631,61.521253,81.096197,88.087248
11,0,5,8,3000000,24.785231,4.194631,69.910515,92.281879,104.865772
12,0,5,8,3000000,21.634437,4.194631,66.065436,82.494407,94.379195
13,0,5,12,3000000,27.172674,4.194631,69.910515,104.865772,113.255034
14,0,5,12,3000000,26.182566,5.033557,68.162752,88.087248,104.865772
15,0,5,16,3000000,34.702271,23.070470,78.299776,104.865772,109.060403
16,0,5,16,3000000,32.112879,15.380313,71.308725,94.379195,113.255034
17,1,5,4,3000000,8.891582,4.194631,29.362416,48.238255,58.724832
18,1,5,4,3000000,8.031578,4.194631,16.778523,54.530201,62.919463
19,1,5,8,3000000,14.468129,5.033557,43.344519,62.919463,67.114094
20,1,5,8,3000000,16.164912,5.033557,49.286913,65.016779,85.989933
21,1,5,12,3000000,21.099248,10.486577,64.317673,83.892617,113.255034
22,1,5,12,3000000,21.751401,9.787472,65.715884,79.697987,113.255034
24,1,5,16,3000000,22.810191,11.185682,67.114094,96.476510,104.865772
25,1,5,16,3000000,23.483188,12.583893,68.512304,80.746644,100.671141
