NO,compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,comp avg,comp p50,comp p90,comp speed1,comp speed2,comp speed3,comp speed4
18,2,1,4,3000000,1809257,724.7,1163,1837,3207,2070338504,500,1782,1785,2981,1044,954,562
19,2,1,4,3000000,1963981,786.7,1171,1821,3619,0,577,873,913,3071,1027,0,1062
20,2,1,4,3000000,2067308,828.0,1160,1758,3311,1123164056,320,638,832,3576,874,1386,865
21,2,1,4,3000000,1794869,718.9,1195,1921,3469,1108501720,785,1515,1653,2292,952,2317,210
22,2,1,4,3000000,1408300,564.1,1422,2335,3752,1217669560,416,1341,1622,2887,774,1494,397
23,2,1,4,3000000,1384971,554.7,1197,1866,3865,289701880,763,1797,1983,2513,922,495,308
