NO,compactor,node_id,thread,ops per thread,avg,p50,p90,p99,p999
25,1,0,4,1000000,9.884786,0.838926,34.395973,48.657718,48.657718
26,1,0,4,1000000,12.956900,0.000000,54.530201,69.630872,69.630872
27,1,0,8,1000000,12.724836,11.744966,33.557047,61.241611,62.919463
28,1,0,8,1000000,13.228894,11.185682,31.879195,58.724832,63.758389
29,1,0,16,1000000,14.334012,11.744966,32.718121,56.627517,65.436242
30,1,0,16,1000000,14.109144,11.744966,36.703020,56.627517,62.919463
31,1,0,32,1000000,15.411621,11.185682,37.751678,60.822148,68.791946
32,1,0,32,1000000,16.160216,11.744966,38.590604,57.885906,63.758389
33,1,0,48,1000000,17.356074,11.744966,42.785235,59.773490,62.080537
34,1,0,48,1000000,17.104223,11.535235,43.624161,58.724832,69.630872
35,0,0,4,1000000,0.656746,0.000000,2.097315,4.194631,4.194631
36,0,0,4,1000000,0.958811,0.000000,3.145973,8.007932,8.007932
37,0,0,8,1000000,0.775811,0.000000,2.516779,5.033557,8.121519
38,0,0,8,1000000,0.815995,0.000000,2.516779,4.194631,5.243289
39,0,0,16,1000000,0.601845,0.000000,1.677852,3.883917,4.194631
40,0,0,16,1000000,0.568631,0.000000,1.677852,3.806996,8.189517
41,0,0,32,1000000,0.374270,0.000000,1.398210,2.796421,7.432592
42,0,0,32,1000000,0.394916,0.000000,1.677852,3.355705,4.194631
43,0,0,48,1000000,0.306258,0.000000,1.048658,2.796421,9.775314
44,0,0,48,1000000,0.306705,0.000000,0.838926,2.516779,3.967695
