NO,compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,dis cost,comp avg,comp p50,comp p90,comp p99,comp speed1,comp speed2,comp speed3,comp speed4
38,2,0,4,3000000,1339563,536.6,1871,1402,2316,3642,19,691,362,1328,3069,3424,1043,894,677
39,2,0,4,3000000,1389340,556.5,1687,1411,2310,3657,22,919,552,2724,2844,3085,879,589,509
40,2,0,4,3000000,1191493,477.2,1859,1663,2622,4262,19,497,355,1394,2026,3211,1030,1429,598
41,2,0,4,3000000,1993095,798.3,1321,1189,1838,3336,26,396,352,578,1192,3849,1035,1080,829
42,2,0,4,3000000,1325585,531.0,1848,1421,2362,4125,18,766,502,1958,1969,3295,1071,756,729
43,2,0,4,3000000,1806993,723.8,1548,1178,1759,3288,18,769,881,1290,1312,3752,901,0,457
44,2,0,4,3000000,1478482,592.2,1568,1362,2323,3843,19,493,314,676,2437,3505,1109,1353,879
45,0,0,4,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,0,4,3000000,1697067,679.7,1433,1247,2093,3536,22,824,386,2008,2117,3131,1047,333,574
