compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,dis cost,comp avg,comp p50,comp p90,comp p99,comp speed1,comp speed2,comp speed3,comp speed4
2.0,0.0,4.0,3000000.0,1364451.5,546.55,1779.0,1406.5,2313.0,3649.5,20.5,805.0,457.0,2026.0,2956.5,3254.5,961.0,741.5,593.0
2.0,0.0,4.0,3000000.0,1592294.0,637.75,1590.0,1426.0,2230.0,3799.0,22.5,446.5,353.5,986.0,1609.0,3530.0,1032.5,1254.5,713.5
2.0,0.0,4.0,3000000.0,1566289.0,627.4,1698.0,1299.5,2060.5,3706.5,18.0,767.5,691.5,1624.0,1640.5,3523.5,986.0,756.0,593.0
2.0,0.0,4.0,3000000.0,1587774.5,635.95,1500.5,1304.5,2208.0,3689.5,20.5,658.5,350.0,1342.0,2277.0,3318.0,1078.0,843.0,726.5
