NO,compactor,node_id,thread,ops per thread,avg,p50,p90,p99,p999
1,0,3,8,1000000,41.596756,44.043624,75.503356,82.494407,82.494407
2,0,3,8,1000000,36.492237,41.946309,62.919463,79.697987,79.697987
3,0,3,8,1000000,49.734015,61.521253,74.105145,79.697987,88.087248
4,0,3,8,1000000,54.277559,61.241611,100.671141,113.255034,113.255034
5,0,3,8,1000000,46.674331,54.530201,79.697987,113.255034,113.255034
6,0,3,8,1000000,43.346327,54.530201,75.503356,88.087248,104.865772
7,0,3,8,1000000,44.876724,57.326622,81.795302,83.892617,88.087248
8,0,3,8,1000000,44.360362,53.131991,79.697987,117.449664,117.449664
9,1,3,8,1000000,31.646958,37.751678,45.092282,48.657718,49.286913
10,1,3,8,1000000,32.201085,37.751678,42.994966,67.114094,71.308725
12,1,3,8,1000000,53.145776,59.563758,100.671141,104.865772,109.060403
13,1,3,8,1000000,55.657320,67.114094,79.697987,109.060403,113.255034
14,1,3,8,1000000,47.664155,46.140940,79.697987,100.671141,104.865772
16,1,3,8,1000000,47.343797,58.724832,88.087248,92.281879,92.281879
17,1,3,8,1000000,48.306646,54.530201,73.406040,102.768456,102.768456
18,1,3,8,1000000,50.796100,62.919463,73.406040,96.476510,96.476510
