NO,compactor,node_id,thread,ops per thread,avg,p50,p90,p99,p999
1,0,0,8,1000000,12.308162,14.423077,19.230769,19.230769,19.230769
2,0,0,8,1000000,13.647659,19.230769,19.230769,19.230769,19.230769
3,0,0,8,1000000,13.423858,19.230769,19.230769,19.230769,19.230769
4,0,0,8,1000000,15.328774,19.230769,19.230769,19.230769,19.230769
5,0,0,8,1000000,11.705299,17.052991,19.230769,19.230769,19.230769
6,0,0,8,1000000,13.509771,19.230769,19.230769,28.846154,28.846154
7,0,0,8,1000000,12.915184,14.423077,28.846154,28.846154,28.846154
8,0,0,8,1000000,14.237555,19.230769,19.230769,19.230769,19.230769
10,1,0,8,1000000,52.760547,57.692308,76.923077,80.769231,80.769231
11,1,0,8,1000000,60.082827,62.500000,80.769231,96.153846,100.961538
12,1,0,8,1000000,60.667898,69.230769,80.769231,96.153846,96.153846
13,1,0,8,1000000,63.211391,73.076923,80.769231,80.769231,86.538462
14,1,0,8,1000000,51.278015,53.846154,80.769231,96.153846,96.153846
15,1,0,8,1000000,57.338317,61.538462,76.923077,91.346154,96.153846
16,1,0,8,1000000,56.553872,65.384615,80.769231,80.769231,80.769231
18,1,0,8,1000000,43.816461,38.461538,76.923077,96.153846,100.961538
19,1,0,8,1000000,48.021208,50.000000,76.923077,81.730769,91.346154
