NO,compactor,node_id,thread,ops per thread,avg,p50,p90,p99,p999
1,0,3,8,1000000,43.544654,50.347222,55.555556,97.222222,97.222222
2,0,3,8,1000000,43.341412,48.611111,62.500000,76.388889,76.388889
3,0,3,8,1000000,43.989464,46.296296,69.444444,79.861111,97.222222
4,0,3,8,1000000,41.220583,50.347222,57.870370,69.444444,90.277778
5,0,3,8,1000000,37.698095,45.138889,62.500000,69.444444,69.444444
6,0,3,8,1000000,39.592068,45.138889,62.500000,72.916667,72.916667
7,0,3,8,1000000,37.453704,44.444444,60.185185,76.388889,76.388889
8,0,3,8,1000000,34.237700,41.666667,55.555556,97.222222,97.222222
10,1,3,8,1000000,43.044905,48.611111,62.500000,69.444444,69.444444
11,1,3,8,1000000,42.565104,45.138889,62.500000,76.388889,79.861111
12,1,3,8,1000000,44.664116,51.388889,57.291667,97.222222,97.222222
13,1,3,8,1000000,46.986883,55.555556,62.500000,69.444444,69.444444
14,1,3,8,1000000,43.138822,48.611111,64.236111,90.277778,90.277778
15,1,3,8,1000000,40.100763,34.722222,76.388889,83.333333,83.333333
16,1,3,8,1000000,44.790809,52.083333,62.500000,97.222222,104.166667
18,1,3,8,1000000,33.537809,34.722222,52.083333,62.500000,90.277778
19,1,3,8,1000000,44.161422,52.083333,65.972222,71.759259,71.759259
