NO,compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,dis cost,comp avg,comp p50,comp p90,comp p99,comp speed1,comp speed2,comp speed3,comp speed4
9,2,0,4,3000000,1783686,714.4,1567,1150,1734,3289,21,447,301,1095,2054,4243,1031,2096,657
11,2,0,4,3000000,1362337,545.7,1708,1488,2424,3695,20,478,389,722,1410,3228,423,1476,769
12,2,0,4,3000000,1442676,577.9,1632,1472,2445,3816,20,531,465,821,1466,3959,487,1080,771
13,2,0,4,3000000,1552287,621.8,1483,1257,2098,3460,19,845,474,1873,1968,3065,979,970,422
14,2,0,4,3000000,1371235,549.2,1799,1437,2400,3756,18,1213,1103,2250,2449,2713,749,2043,167
15,2,0,4,3000000,1673776,670.4,1419,1202,1937,3313,18,668,392,1807,2290,3924,984,250,995
16,2,0,4,3000000,1814187,726.7,1572,1219,1888,3404,24,706,795,1476,2025,3343,793,259,659
