NO,compactor,node_id,thread,ops per thread,avg,p50,p90,p99,p999
25,1,0,4,1000000,8.752494,0.838926,32.508389,48.657718,48.657718
26,1,0,4,1000000,10.051526,0.000000,50.934803,69.630872,69.630872
27,1,0,4,1000000,10.915818,10.486577,32.718121,61.241611,62.919463
28,1,0,4,1000000,10.788526,0.838926,31.879195,63.758389,63.758389
29,1,0,4,1000000,11.288859,3.945643,35.234899,61.241611,65.436242
30,1,0,4,1000000,9.217345,0.000000,36.353468,62.919463,62.919463
31,1,0,4,1000000,9.070760,0.838926,25.167785,62.919463,62.919463
32,1,0,4,1000000,8.634498,0.000000,31.040268,63.758389,63.758389
33,1,0,4,1000000,7.570209,0.000000,24.328859,51.174497,51.174497
34,1,0,4,1000000,9.624169,3.779424,31.879195,48.657718,51.174497
35,0,0,4,1000000,0.656746,0.000000,2.097315,4.194631,4.194631
36,0,0,4,1000000,0.679621,0.000000,1.677852,8.007932,8.007932
37,0,0,4,1000000,0.727798,0.000000,1.677852,5.033557,5.033557
38,0,0,4,1000000,0.528061,0.000000,1.677852,4.194631,4.194631
39,0,0,4,1000000,0.680394,0.000000,1.677852,3.805375,4.194631
40,0,0,4,1000000,0.605723,0.000000,1.677852,4.194631,4.194631
41,0,0,4,1000000,0.664426,0.000000,1.677852,7.432592,7.432592
42,0,0,4,1000000,0.762755,0.000000,2.516779,4.194631,4.194631
43,0,0,4,1000000,0.697420,0.000000,2.097315,3.898123,3.898123
44,0,0,4,1000000,0.501889,0.000000,1.677852,3.967695,3.967695
