NO,compactor,node_id,thread,ops per thread,avg,p50,p90,p99,p999
1,0,1,32,1000000,28.650147,10.067114,69.910515,83.892617,117.449664
2,0,1,32,1000000,31.643669,10.486577,71.308725,86.689038,117.449664
3,0,1,32,1000000,28.552077,8.389262,67.114094,109.060403,125.838926
4,1,1,32,1000000,20.091706,8.389262,62.919463,83.892617,100.671141
5,1,1,32,1000000,21.792789,8.389262,64.317673,92.281879,100.671141
6,1,1,32,1000000,20.777648,8.389262,67.114094,83.892617,86.689038
