NO,compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,comp avg,comp p50,comp p90,comp speed1,comp speed2,comp speed3,comp speed4
18,2,2,8,3000000,847868,339.6,1702,2856,6190,1876425056,415,1800,7170,2907,879,1536,612
19,2,2,8,3000000,913904,366.1,1513,2568,4656,1340705120,520,2713,6748,2486,907,1471,784
20,2,2,12,3000000,702211,281.3,1857,3014,5793,0,421,2883,6774,2136,848,1154,657
21,2,2,12,3000000,842402,337.4,1754,2875,5837,1452267840,243,2475,5833,2248,974,1704,1005
22,2,2,16,3000000,635856,254.7,1906,2985,5221,0,644,4122,8713,1448,925,1001,376
23,2,2,16,3000000,709634,284.2,1905,2988,4993,0,878,2707,6354,624,891,870,397
