compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,dis cost,comp avg,comp p50,comp p90,comp p99,comp speed1,comp speed2,comp speed3,comp speed4
0.0,0.0,16.0,2000000.0,955161.0,382.6,5485.5,1602.5,2618.5,4423.5,0.0,1120.0,612.0,2989.5,3713.5,597.5,924.5,1247.5,537.5
0.0,0.0,8.0,2000000.0,1063854.0,426.15,2562.5,1603.5,2587.0,4444.5,0.0,843.5,535.0,1863.0,3288.5,1127.5,988.0,1189.0,984.5
1.0,0.0,16.0,2000000.0,640009.5,256.35,3449.0,1769.0,2827.0,6308.0,0.0,1558.0,652.0,3552.0,11724.5,3241.5,1094.5,1689.5,445.0
1.0,0.0,8.0,2000000.0,1273444.0,510.05,1993.0,1679.5,2541.0,4280.0,0.0,354.0,261.0,560.5,2299.5,3786.0,1081.5,2972.0,875.5
