compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,dis cost,comp avg,comp p50,comp p90,comp p99,comp speed1,comp speed2,comp speed3,comp speed4
2,2,8,3000000,1521902,610,1961,1617,2619,4728,18,614,444,1476,2514,3274,422,1210,728
2,2,12,3000000,983118,394,2164,1780,2825,5015,14,934,518,2248,4958,2721,763,1072,680
2,2,16,3000000,821021,329,2153,1793,2820,4887,14,1313,655,3995,5608,1637,871,814,609
