NO,compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,dis cost,comp avg,comp p50,comp p90,comp p99,comp speed1,comp speed2,comp speed3,comp speed4
2,2,0,4,3000000,1477429,591.8,1807,1285,2128,3431,15,726,565,1266,3341,1127,234,1209,914
3,2,0,4,3000000,2009530,804.9,1403,1163,1684,3261,0,587,410,1062,1170,3749,974,400,469
4,2,0,4,3000000,1764106,706.6,1661,1164,1751,3289,0,653,435,1241,2314,2739,951,669,569
5,2,0,4,3000000,1625406,651.0,1547,1294,2174,3598,0,890,413,2395,2716,4488,994,214,456
6,2,0,4,3000000,1565626,627.1,1537,1272,2138,3623,0,1119,1326,1900,1965,2993,955,259,207
7,2,0,4,3000000,1588275,636.2,1715,1286,2094,3502,21,1015,872,1737,1881,2468,736,297,227
8,2,0,4,3000000,1543421,618.2,1645,1326,2237,3599,27,495,257,886,2627,3705,1052,1194,845
