compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,dis cost,comp avg,comp p50,comp p90,comp p99,comp speed1,comp speed2,comp speed3,comp speed4
0.0,0.0,4.0,3000000.0,1339972.0,536.7,2213.5,1281.0,2172.0,3604.5,0.0,1534.0,1820.0,3528.0,3528.0,1109.5,857.0,0.0,0.0
0.0,0.0,4.0,3000000.0,1286864.0,515.45,2362.5,1252.5,2051.0,3611.5,0.0,1646.5,1914.5,3620.0,3620.0,621.0,818.5,0.0,750.0
0.0,0.0,4.0,3000000.0,1403249.0,562.05,1979.0,1363.5,2179.5,3573.0,0.0,1529.5,2086.5,3145.5,3145.5,1038.0,581.5,0.0,1120.0
1.0,0.0,4.0,3000000.0,1836748.0,735.7,1372.5,1216.5,1995.5,3417.0,0.0,528.0,576.0,764.0,926.5,2886.0,896.5,2057.0,691.5
1.0,0.0,4.0,3000000.0,1351493.5,541.35,1642.0,1515.5,2406.0,3780.5,0.0,310.0,289.5,503.5,659.0,3235.5,1039.0,2420.5,963.0
