NO,compactor,node_id,thread,ops per thread,avg,p50,p90,p99,p999
32,0,1,4,3000000,7.152627,2.918004,21.885031,61.278086,84.622118
33,0,1,4,3000000,7.033589,2.918004,19.696528,57.776481,68.573096
34,0,1,4,3000000,7.898530,2.918004,29.180041,55.442078,78.786110
35,0,1,4,3000000,8.045021,2.918004,26.845638,55.442078,61.278086
36,0,1,4,3000000,6.317447,2.918004,17.508025,46.688065,67.114094
37,0,1,4,3000000,8.029945,2.918004,28.450540,62.737088,64.196090
38,1,1,4,3000000,4.734819,2.918004,14.590020,25.532536,26.262037
39,1,1,4,3000000,4.437738,2.918004,5.836008,24.803035,27.721039
41,1,1,4,3000000,5.402108,2.918004,16.535356,23.344033,29.180041
42,1,1,4,3000000,5.027767,2.918004,14.590020,21.885031,26.262037
