NO,compactor,node_id,thread,ops per thread,avg,p50,p90,p99,p999
9,0,5,4,3000000,49.357151,54.530201,81.096197,100.671141,100.671141
10,0,5,4,3000000,44.967509,39.848993,79.697987,81.795302,83.892617
11,0,5,4,3000000,49.968984,57.326622,71.308725,109.060403,113.255034
12,0,5,4,3000000,51.390483,58.724832,77.600671,83.892617,83.892617
13,0,5,4,3000000,54.507381,62.919463,79.697987,92.281879,100.671141
14,0,5,4,3000000,50.732550,57.676174,71.308725,92.281879,100.671141
15,0,5,4,3000000,51.776876,52.432886,83.892617,104.865772,109.060403
16,0,5,4,3000000,55.151735,62.919463,79.697987,104.865772,104.865772
17,1,5,4,3000000,28.815141,31.459732,43.624161,48.238255,48.238255
18,1,5,4,3000000,25.978553,29.362416,37.751678,46.140940,46.140940
19,1,5,4,3000000,40.397706,42.994966,53.131991,55.928412,69.211409
20,1,5,4,3000000,39.979493,37.751678,71.308725,79.697987,79.697987
21,1,5,4,3000000,51.097339,59.563758,75.503356,79.697987,83.892617
22,1,5,4,3000000,57.127149,58.724832,100.671141,104.865772,109.060403
24,1,5,4,3000000,55.244629,61.521253,92.281879,104.865772,104.865772
25,1,5,4,3000000,49.085962,55.578859,71.308725,104.865772,109.060403
