NO,compactor,node_id,thread,ops per thread,avg,p50,p90,p99,p999
9,0,3,4,3000000,49.994203,52.432886,83.892617,109.060403,109.060403
10,0,3,4,3000000,46.985717,46.140940,100.671141,109.060403,109.060403
11,0,3,4,3000000,45.068862,50.335570,79.697987,82.494407,96.476510
12,0,3,4,3000000,43.440736,46.140940,71.308725,104.865772,104.865772
13,0,3,4,3000000,43.222263,43.624161,72.357383,104.865772,109.060403
14,0,3,4,3000000,40.721657,42.994966,63.758389,74.454698,74.454698
15,0,3,4,3000000,48.545351,55.369128,75.503356,81.795302,113.255034
16,0,3,4,3000000,46.605280,46.140940,79.697987,104.865772,104.865772
17,1,3,4,3000000,28.663743,30.411074,43.624161,48.238255,51.384228
18,1,3,4,3000000,21.977280,24.328859,30.760626,41.946309,46.140940
19,1,3,4,3000000,21.301563,23.070470,33.557047,39.149888,40.548098
20,1,3,4,3000000,26.846724,27.265101,46.140940,67.114094,71.308725
21,1,3,4,3000000,25.494034,26.565996,39.149888,48.937360,65.016779
22,1,3,4,3000000,21.479911,25.167785,31.459732,39.848993,41.946309
24,1,3,4,3000000,27.235139,30.411074,40.268456,49.286913,50.335570
25,1,3,4,3000000,23.079678,25.167785,31.459732,44.043624,46.140940
