compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,dis cost,comp avg,comp p50,comp p90,comp p99,comp speed1,comp speed2,comp speed3,comp speed4
0.0,1.0,16.0,2000000.0,1300748.0,521.0,3190.0,1919.0,3024.5,4894.5,0.0,826.5,629.5,1839.0,2404.5,887.0,1021.0,1544.5,540.0
0.0,1.0,8.0,2000000.0,1689148.0,676.55,2032.0,1399.0,2355.0,3969.5,0.0,886.0,790.0,1888.0,2333.5,1172.0,1074.5,0.0,950.0
1.0,1.0,16.0,2000000.0,514368.0,206.05,2700.0,1783.0,2874.5,5112.5,0.0,1836.0,451.5,4830.5,13850.0,3774.0,1054.0,1606.5,551.0
1.0,1.0,8.0,2000000.0,1559984.0,624.85,1718.0,1553.0,2551.0,4221.5,0.0,285.0,239.0,524.5,725.5,3844.5,1049.5,2874.5,879.0
