compactor,node_id,thread,ops per thread,throughput,bandwith,CN util avg,CN P50,CN P90,CN P99,MN util avg,MN P50,MN P90,MN P99,insert lat P50,insert P90,insert P99,insert P999
1,2,8,3000000,2006066,803.5,2.883078,0.838926,9.647651,13.632551,13.835462,13.632551,25.167785,34.186241,1294,2023,3686,6763
1,2,8,3000000,1631021,653.3,3.286325,1.258389,9.647651,13.632551,12.534726,11.535235,24.328860,31.879194,1520,2510,4227,7372
1,2,8,3000000,1600162,641.0,3.386688,0.838926,9.647651,13.842282,13.616656,13.282998,24.328860,34.395973,1640,2628,4438,7858
