NO,compactor,node_id,thread,ops per thread,avg,p50,p90,p99,p999
1,0,1,16,2000000,48.935797,52.777778,62.500000,79.861111,79.861111
2,0,1,16,2000000,49.664469,52.083333,65.972222,90.277778,97.222222
3,0,1,8,2000000,41.500372,50.347222,57.291667,69.444444,90.277778
4,0,1,8,2000000,40.705376,48.611111,64.814815,90.277778,90.277778
5,1,1,16,2000000,26.930563,13.888889,59.027778,76.388889,104.166667
7,1,1,16,2000000,27.028219,13.888889,65.972222,90.277778,97.222222
8,1,1,8,2000000,43.969214,48.611111,69.444444,97.222222,104.166667
11,1,1,8,2000000,44.858025,48.611111,76.388889,83.333333,90.277778
