NO,compactor,node_id,thread,ops per thread,avg,p50,p90,p99,p999
1,0,0,16,2000000,2.948276,2.884615,4.807692,9.615385,9.615385
2,0,0,16,2000000,3.286535,2.884615,4.807692,8.677298,9.615385
3,0,0,8,2000000,2.979840,2.884615,4.807692,4.807692,4.807692
4,0,0,8,2000000,3.295450,3.205128,4.807692,8.911820,8.911820
5,1,0,16,2000000,34.969732,28.846154,73.076923,87.740385,93.750000
7,1,0,16,2000000,33.906752,26.923077,74.038462,90.144231,93.750000
8,1,0,8,2000000,38.245016,39.423077,71.153846,80.528846,88.942308
11,1,0,8,2000000,38.580335,37.500000,75.000000,93.750000,93.750000
