compactor,node_id,thread,ops per thread,throughput,bandwith,CN util avg,CN P50,CN P90,CN P99,MN util avg,MN P50,MN P90,MN P99,insert lat P50,insert P90,insert P99,insert P999
0,2,8,3000000,1311948,525.5,4.371679,0.838926,14.052014,24.328859,0.334874,0.279642,0.838926,1.644982,1357,2263,3860,7830
0,2,8,3000000,1208842,484.2,4.993616,1.048658,16.359060,24.328859,0.270611,0.104866,0.820403,1.620592,1594,2634,4600,9430
0,2,8,3000000,1417978,568.0,4.471780,0.838926,15.659955,23.909396,0.309306,0.279642,0.838926,1.628504,1389,2346,4264,8875
