NO,compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,dis cost,comp avg,comp p50,comp p90,comp p99,comp speed1,comp speed2,comp speed3,comp speed4
1,0,1,16,2000000,1288413,516.1,3220,1930,3038,4935,0,826,513,1922,2283,847,1003,1730,586
2,0,1,16,2000000,1313083,525.9,3160,1908,3011,4854,0,827,746,1756,2526,927,1039,1359,494
3,0,1,8,2000000,1698244,680.2,2166,1341,2249,3789,0,903,952,1668,2431,1150,1080,0,1040
4,0,1,8,2000000,1680052,672.9,1898,1457,2461,4150,0,869,628,2108,2236,1194,1069,0,860
5,1,1,16,2000000,523418,209.7,1202,1778,2859,5027,0,1623,340,4628,11621,3815,1039,1799,569
7,1,1,16,2000000,505318,202.4,4198,1788,2890,5198,0,2049,563,5033,16079,3733,1069,1414,533
8,1,1,8,2000000,1621751,649.6,1686,1519,2520,4184,0,244,238,352,516,3870,1048,3069,941
11,1,1,8,2000000,1498217,600.1,1750,1587,2582,4259,0,326,240,697,935,3819,1051,2680,817
