compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,dis cost,comp avg,comp p50,comp p90,comp p99,comp speed1,comp speed2,comp speed3,comp speed4
2.0,1.0,8.0,1000000.0,1362259.5,545.65,1950.0,1711.0,2780.0,4750.5,0.0,526.0,512.0,901.5,1011.5,2373.0,1019.5,2062.0,1036.0
2.0,1.0,8.0,1000000.0,1412195.0,565.65,1967.5,1725.0,2848.5,4961.5,0.0,478.5,514.5,931.5,981.5,2169.0,999.0,0.0,1216.5
2.0,1.0,8.0,1000000.0,1409920.0,564.75,1915.0,1697.5,2742.0,4686.0,0.0,457.0,455.5,733.5,860.0,2390.5,1043.0,1658.0,1199.5
2.0,1.0,8.0,1000000.0,1435200.5,574.85,1878.0,1651.0,2725.0,4678.5,0.0,582.0,562.0,1169.5,1300.0,2101.5,1041.0,0.0,1379.0
