thread,ops per thread,throughput,bandwith,CN util avg,CN P50,CN P90,CN P99,MN util avg,MN P50,MN P90,MN P99,insert lat P50,insert P90,insert P99,insert P999
8,5000000,1020891,408.9,0.860177,1.258389,1.258389,1.258389,0.746027,0.810488,0.810488,0.810488,1246,2010,3330,7331
8,5000000,932458,373.5,0.870225,1.258389,1.258389,1.258389,0.585964,1.633698,1.633698,1.633698,1289,2121,3563,7778
8,5000000,1023631,410.0,0.886907,1.258389,1.258389,1.677852,0.780933,0.780933,0.780933,0.780933,1218,1906,3093,5679
8,5000000,841947,337.2,0.861537,1.258389,1.258389,1.258389,0.765595,0.765595,0.765595,0.765595,1341,2234,3906,7662
8,5000000,1352726,541.8,0.875895,1.258389,1.258389,1.258389,0.782475,0.782475,0.782475,0.782475,1234,1946,3263,6280
8,5000000,1486792,595.5,0.875172,1.258389,1.258389,1.258389,0.767753,0.767753,0.767753,0.767753,1225,1894,3112,5740
8,5000000,993753,398.0,0.851239,0.838926,1.258389,1.258389,0.773976,0.773976,0.773976,0.773976,1235,1955,3159,5869
