NO,compactor,node_id,thread,ops per thread,avg,p50,p90,p99,p999
25,1,0,4,1000000,8.224107,0.000000,34.395973,48.657718,48.657718
26,1,0,4,1000000,10.750847,0.000000,51.174497,69.630872,69.630872
27,1,0,4,1000000,10.728804,4.194631,35.234899,61.241611,62.919463
28,1,0,4,1000000,10.788526,0.838926,31.879195,63.758389,63.758389
29,1,0,4,1000000,7.741511,0.000000,18.875839,65.436242,65.436242
30,1,0,4,1000000,9.217345,0.000000,36.353468,62.919463,62.919463
31,1,0,4,1000000,6.918528,0.000000,19.295302,53.481544,53.481544
32,1,0,4,1000000,11.054284,0.838926,38.590604,59.563758,63.758389
33,1,0,4,1000000,7.727891,0.000000,24.328859,51.174497,51.174497
34,1,0,4,1000000,9.384029,3.355705,31.879195,48.657718,51.174497
35,0,0,4,1000000,0.570591,0.000000,1.677852,4.194631,4.194631
36,0,0,4,1000000,0.679621,0.000000,1.677852,8.007932,8.007932
37,0,0,4,1000000,0.727798,0.000000,1.677852,5.033557,5.033557
38,0,0,4,1000000,0.620682,0.000000,2.097315,4.194631,4.194631
39,0,0,4,1000000,0.702621,0.000000,1.677852,3.805375,4.194631
40,0,0,4,1000000,0.605723,0.000000,1.677852,4.194631,4.194631
41,0,0,4,1000000,0.558087,0.000000,1.677852,3.944687,3.944687
42,0,0,4,1000000,0.755957,0.000000,2.516779,3.784563,4.194631
43,0,0,4,1000000,0.675626,0.000000,2.097315,3.898123,3.898123
44,0,0,4,1000000,0.632919,0.000000,1.677852,3.355705,3.967695
