NO,compactor,node_id,thread,ops per thread,avg,p50,p90,p99,p999
25,1,5,4,1000000,22.051774,25.167785,33.557047,50.335570,50.335570
26,1,5,4,1000000,21.976218,16.778523,40.897651,56.627517,56.627517
27,1,5,4,1000000,31.272312,38.800336,47.539150,51.733781,51.733781
28,1,5,4,1000000,31.815787,37.751678,57.046980,75.503356,75.503356
29,1,5,4,1000000,42.156040,16.778523,83.892617,113.255034,113.255034
30,1,5,4,1000000,39.977505,27.265101,74.105145,78.299776,78.299776
31,1,5,4,1000000,35.438462,16.778523,65.016779,67.114094,67.114094
32,1,5,4,1000000,40.752715,54.530201,73.406040,92.281879,92.281879
33,1,5,4,1000000,34.097265,12.583893,75.503356,81.096197,81.096197
34,1,5,4,1000000,39.407059,50.335570,68.512304,77.600671,77.600671
35,0,5,4,1000000,28.130703,35.234899,46.140940,58.724832,58.724832
36,0,5,4,1000000,25.371998,20.973154,39.848993,59.773490,59.773490
37,0,5,4,1000000,31.454808,16.778523,72.706935,92.281879,92.281879
38,0,5,4,1000000,32.712128,29.362416,54.530201,109.060403,109.060403
39,0,5,4,1000000,41.438841,51.733781,65.715884,113.255034,113.255034
40,0,5,4,1000000,39.613661,36.353468,81.795302,92.281879,92.281879
41,0,5,4,1000000,34.299174,10.486577,83.892617,83.892617,83.892617
42,0,5,4,1000000,39.640219,46.140940,74.454698,76.552013,76.552013
43,0,5,4,1000000,38.134188,13.632550,81.096197,81.096197,81.096197
44,0,5,4,1000000,39.034009,25.167785,79.697987,113.255034,113.255034
