NO,compactor,node_id,thread,ops per thread,avg,p50,p90,p99,p999
21,0,1,16,1000000,29.039205,13.888889,60.185185,72.916667,76.388889
22,0,1,16,1000000,27.074662,10.416667,62.500000,69.444444,97.222222
23,0,1,8,1000000,40.336754,43.402778,60.185185,104.166667,111.111111
24,0,1,8,1000000,44.554058,52.083333,62.500000,67.129630,90.277778
25,0,1,32,1000000,15.693358,6.944444,48.611111,65.972222,72.916667
26,0,1,32,1000000,17.401073,6.944444,53.819444,83.333333,97.222222
27,0,1,48,1000000,12.064316,6.944444,31.250000,62.500000,69.444444
28,0,1,48,1000000,12.065845,6.944444,34.722222,64.814815,76.388889
29,1,1,8,1000000,30.414909,27.777778,55.555556,59.027778,97.222222
30,1,1,8,1000000,37.084905,43.981481,53.240741,57.870370,60.185185
31,1,1,16,1000000,22.219216,8.680556,60.185185,76.388889,83.333333
32,1,1,16,1000000,20.684040,6.944444,48.611111,69.444444,76.388889
33,1,1,32,1000000,13.964196,6.944444,48.611111,76.388889,83.333333
40,1,1,32,1000000,13.642168,6.944444,38.194444,62.500000,83.333333
41,1,1,48,1000000,9.582680,6.944444,9.259259,60.185185,83.333333
42,1,1,48,1000000,9.235172,6.944444,10.416667,55.555556,76.388889
