compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,dis cost,comp avg,comp p50,comp p90,comp p99,comp speed1,comp speed2,comp speed3,comp speed4
2.0,1.0,4.0,3000000.0,1624344.0,650.6,1514.0,1359.5,2144.0,3739.5,15.5,373.5,277.5,766.0,1658.5,3826.5,966.0,2970.0,946.0
2.0,1.0,4.0,3000000.0,1815035.0,727.0,1362.5,1198.5,1960.5,3404.0,19.0,314.5,271.5,507.0,874.5,3817.5,877.0,3272.0,961.0
2.0,1.0,4.0,3000000.0,1472112.5,589.65,1549.5,1375.0,2299.5,3898.5,21.0,349.5,264.5,490.5,1533.0,3182.0,955.5,2509.0,1063.0
2.0,1.0,4.0,3000000.0,1298344.0,520.05,1692.0,1517.5,2484.0,4098.5,19.0,448.0,325.5,743.0,2353.5,3056.0,890.5,1985.0,874.0
