NO,compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,dis cost,comp avg,comp p50,comp p90,comp p99,comp speed1,comp speed2,comp speed3,comp speed4
27,2,1,4,3000000,2022856,810.2,1278,1154,1767,3213,15,305,306,461,724,4184,1018,3325,1110
29,2,1,4,3000000,1225832,491.0,1750,1565,2521,4266,16,442,249,1071,2593,3469,914,2615,782
30,2,1,4,3000000,1862162,745.9,1343,1187,1903,3385,19,306,263,513,798,3795,1006,3847,1013
31,2,1,4,3000000,1767908,708.1,1382,1210,2018,3423,19,323,280,501,951,3840,748,2697,909
33,2,1,4,3000000,1322251,529.6,1661,1492,2449,4225,22,329,271,405,1412,2962,1017,2951,1009
34,2,1,4,3000000,1621974,649.7,1438,1258,2150,3572,20,370,258,576,1654,3402,894,2067,1117
36,2,1,4,3000000,1247818,499.8,1725,1591,2488,4004,16,423,330,662,2290,3244,985,1971,801
37,2,1,4,3000000,1348870,540.3,1659,1444,2480,4193,22,473,321,824,2417,2868,796,1999,947
