NO,compactor,node_id,thread,ops per thread,avg,p50,p90,p99,p999
8,0,1,1,3000000,8.160334,9.483513,12.401517,16.049022,16.049022
9,0,1,2,3000000,15.925228,14.590020,38.663554,43.770061,49.606069
10,0,1,2,3000000,19.262718,14.590020,38.663554,52.524074,52.524074
11,0,1,4,3000000,29.737688,32.098045,53.496742,62.250754,67.114094
13,0,1,4,3000000,30.964860,33.848847,56.171579,75.868106,78.786110
14,0,1,8,3000000,46.335073,48.876568,70.761599,94.835133,107.966151
15,0,1,8,3000000,40.354410,40.852057,69.059430,75.868106,78.786110
16,0,1,10,3000000,46.889754,51.065071,69.059430,99.212139,105.048147
17,0,1,10,3000000,43.758593,42.311059,74.409104,110.884155,113.802159
18,1,1,1,3000000,5.408320,5.836008,8.754012,9.483513,9.483513
20,1,1,1,3000000,5.387552,5.836008,8.754012,11.672016,11.672016
21,1,1,2,3000000,8.250537,8.754012,13.131018,23.344033,26.262037
22,1,1,2,3000000,9.392808,8.754012,17.508025,20.426029,20.426029
23,1,1,4,3000000,10.963993,11.672016,21.398697,27.234705,29.180041
24,1,1,4,3000000,11.229803,10.213014,22.760432,26.991538,29.180041
25,1,1,8,3000000,9.444951,2.918004,26.845638,36.475051,49.606069
26,1,1,8,3000000,11.823075,5.836008,29.180041,42.311059,67.114094
27,1,1,10,3000000,12.189299,4.377006,32.098045,49.606069,58.360082
28,1,1,10,3000000,10.344944,3.647505,33.070713,49.606069,55.442078
