compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,comp avg,comp p50,comp p90,comp speed1,comp speed2,comp speed3,comp speed4
2.0,0.0,4.0,3000000.0,1743387.0,698.3,1320.0,2120.5,3580.5,1099637792.0,423.0,1529.5,1949.5,3147.5,1063.5,1522.0,1003.0
2.0,0.0,4.0,3000000.0,1744392.5,698.75,1267.0,2094.0,3575.5,1629512736.0,556.5,956.0,1065.5,3010.0,1061.5,2101.5,461.5
2.0,0.0,4.0,3000000.0,1671787.0,669.6,1260.0,2055.5,3594.0,997139488.0,873.0,1633.0,1807.5,2715.0,815.0,688.5,336.5
