compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,dis cost,comp avg,comp p50,comp p90,comp p99,comp speed1,comp speed2,comp speed3,comp speed4
0.0,1.0,4.0,3000000.0,1382972.0,553.95,1805.0,1375.0,2320.5,3840.5,0.0,1190.0,955.0,2902.5,2902.5,1201.0,792.5,0.0,995.0
0.0,1.0,4.0,3000000.0,1266222.5,507.15,1779.0,1517.0,2493.0,3921.0,0.0,1494.5,1959.5,2525.0,2525.0,666.5,936.0,0.0,0.0
0.0,1.0,4.0,3000000.0,1438543.5,576.2,1750.0,1382.5,2253.5,3787.0,0.0,1317.0,1516.5,2346.0,2346.0,756.0,580.0,0.0,1128.0
1.0,1.0,4.0,3000000.0,2017437.0,808.1,1368.0,1116.0,1639.0,3167.0,0.0,602.5,631.5,945.5,1080.5,2965.0,925.0,2647.0,665.0
1.0,1.0,4.0,3000000.0,2132125.5,854.0,1239.5,1122.5,1675.0,3180.0,0.0,393.0,318.0,698.0,795.0,3658.5,1059.0,2336.5,1049.5
