compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,dis cost,comp avg,comp p50,comp p90,comp p99,comp speed1,comp speed2,comp speed3,comp speed4
0.0,2.0,8.0,3000000.0,1266639.5,507.35,3123.5,1724.0,2819.5,4594.5,0.0,1013.0,419.5,2716.0,3505.5,477.5,413.5,1685.0,742.0
0.0,2.0,12.0,3000000.0,1226099.0,491.1,4076.5,1811.5,2867.0,4894.0,0.0,750.5,387.0,2020.0,2955.5,489.0,889.5,1724.0,659.5
0.0,2.0,16.0,3000000.0,1193972.0,478.2,4863.0,1863.5,2936.0,5063.0,0.0,600.0,384.0,1807.5,2509.5,525.5,906.0,1533.5,561.0

1.0,2.0,8.0,3000000.0,822864.0,329.6,3026.5,1699.5,2688.0,4654.5,0.0,1274.0,462.5,3338.0,7746.0,3257.5,1001.0,1308.0,604.5
1.0,2.0,12.0,3000000.0,678332.0,271.7,2103.0,1770.5,2787.0,5036.0,0.0,1518.0,1021.0,3228.0,5416.0,2604.5,954.0,868.0,366.0
