NO,compactor,node_id,thread,ops per thread,avg,p50,p90,p99,p999
17,0,3,8,3000000,21.696472,14.590020,46.688065,64.196090,69.302597
18,0,3,8,3000000,24.927536,18.967027,52.524074,67.114094,72.950102
19,0,3,12,3000000,19.831888,8.754012,45.958564,78.786110,81.704114
20,0,3,12,3000000,19.347222,8.754012,51.794573,77.813442,102.130143
21,0,3,16,3000000,15.786749,7.295010,45.229063,62.250754,81.704114
22,0,3,16,3000000,16.158522,7.295010,43.770061,62.737088,70.032098
23,1,3,8,3000000,8.637074,5.836008,17.508025,32.098045,43.770061
24,1,3,8,3000000,8.394926,5.836008,17.508025,27.721039,29.180041
26,1,3,12,3000000,7.457080,5.836008,11.672016,23.344033,35.016049
27,1,3,12,3000000,8.565444,5.836008,17.508025,26.262037,32.098045
