compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,dis cost,comp avg,comp p50,comp p90,comp p99,comp speed1,comp speed2,comp speed3,comp speed4
0.0,0.0,4.0,3000000.0,1365680.0,547.0,2143.0,1273.5,2169.5,3635.0,0.0,1529.5,1516.5,2861.0,2861.0,972.5,151.0,0.0,1231.0
0.0,0.0,4.0,3000000.0,1263415.0,506.05,2025.0,1484.0,2482.5,3993.0,0.0,1417.5,2210.5,2843.0,2843.0,933.0,921.0,0.0,0.0
0.0,0.0,4.0,3000000.0,1295952.0,519.1,2164.5,1336.5,2347.5,3750.0,0.0,1492.5,1454.5,2963.5,2963.5,728.0,919.0,0.0,0.0
1.0,0.0,4.0,3000000.0,2183251.5,874.5,1232.5,1122.0,1628.0,3166.5,0.0,372.5,371.5,643.0,730.0,3695.5,1017.0,1962.0,1053.5
1.0,0.0,4.0,3000000.0,2062442.0,826.1,1287.0,1161.5,1752.0,3284.5,0.0,342.0,299.5,624.0,735.0,3608.0,985.5,2820.0,986.0
