compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,dis cost,comp avg,comp p50,comp p90,comp p99,comp speed1,comp speed2,comp speed3,comp speed4
2.0,2.0,4.0,3000000.0,1345335.0,538.85,1759.5,1383.0,2313.5,3654.5,17.0,816.0,438.0,1989.0,2550.5,3501.5,1089.5,1223.0,308.5
2.0,2.0,8.0,3000000.0,1184446.0,474.45,2597.5,1767.5,2835.5,5379.5,16.5,754.0,524.0,1374.5,2721.0,2587.0,1057.5,909.5,684.5
2.0,2.0,12.0,3000000.0,959326.5,384.3,2197.5,1804.5,2786.5,4723.5,14.0,955.0,494.0,1919.0,5151.5,2663.0,1054.0,979.0,632.5
2.0,2.0,16.0,3000000.0,740161.0,296.45,3155.0,1772.0,2820.5,4965.5,12.5,1267.5,631.5,3537.0,5830.5,1757.0,1080.0,703.0,668.0
