compactor,node_id,thread,ops per thread,throughput,bandwith,insert avg,insert lat P50,insert P90,insert P99,dis cost,comp avg,comp p50,comp p90,comp p99,comp speed1,comp speed2,comp speed3,comp speed4
0.0,0.0,8.0,1000000.0,1545755.5,619.15,1818.5,1527.0,2595.0,4595.5,0.0,489.0,434.5,862.5,1104.5,2082.5,1036.5,1560.0,1070.5
0.0,0.0,8.0,1000000.0,1449889.0,580.75,1897.5,1591.5,2705.0,4698.0,0.0,492.0,538.5,801.0,899.0,2118.0,992.0,1654.0,1160.0
0.0,0.0,8.0,1000000.0,1355864.0,543.1,1942.0,1697.0,2796.0,4823.0,0.0,427.0,433.5,660.5,1008.0,2345.0,1063.5,2468.0,1057.5
0.0,0.0,8.0,1000000.0,1555237.5,622.95,1833.0,1596.5,2691.0,4706.5,0.0,482.5,524.0,703.0,798.0,2500.0,1064.5,1983.0,1235.0

1.0,0.0,8.0,1000000.0,1372787.5,549.9,1860.5,1630.0,2721.5,4831.5,0.0,668.0,727.5,1214.5,1214.5,1654.5,1022.5,0.0,1219.0
1.0,0.0,8.0,1000000.0,1439077.0,576.45,1827.5,1623.5,2712.0,4644.0,0.0,663.5,782.0,1093.0,1093.0,1844.0,1073.5,0.0,0.0
1.0,0.0,8.0,1000000.0,1380814.0,553.05,1865.0,1660.0,2734.0,4793.5,0.0,541.5,469.0,1106.5,1106.5,1833.0,1097.5,0.0,1282.0
1.0,0.0,8.0,1000000.0,1339305.5,536.45,1874.5,1683.5,2772.0,4827.5,0.0,582.5,602.5,1105.0,1105.0,1800.5,1091.0,0.0,1389.0
