NO,compactor,node_id,thread,ops per thread,avg,p50,p90,p99,p999
1,0,3,8,1000000,40.153345,46.140940,67.114094,94.379195,94.379195
2,0,3,8,1000000,43.400558,50.335570,79.697987,83.892617,92.281879
3,0,3,8,1000000,48.978671,60.123043,69.211409,92.281879,98.573826
4,0,3,8,1000000,50.087000,67.114094,72.706935,88.087248,92.281879
5,0,3,8,1000000,50.073099,65.016779,81.096197,100.671141,109.060403
6,0,3,8,1000000,47.026277,58.724832,78.299776,88.087248,92.281879
7,0,3,8,1000000,49.518006,60.822148,90.184564,104.865772,104.865772
8,0,3,8,1000000,43.604616,51.733781,83.892617,109.060403,109.060403
9,1,3,8,1000000,29.149812,37.751678,48.238255,54.530201,58.724832
10,1,3,8,1000000,27.380054,29.362416,44.043624,49.286913,50.335570
11,1,3,8,1000000,45.274241,52.432886,71.308725,81.096197,96.476510
12,1,3,8,1000000,40.354578,41.946309,71.308725,83.892617,83.892617
13,1,3,8,1000000,50.564639,57.885906,79.697987,102.768456,106.963087
14,1,3,8,1000000,45.925258,50.335570,79.697987,121.644295,121.644295
15,1,3,8,1000000,49.376941,62.080537,75.503356,78.649329,94.379195
16,1,3,8,1000000,50.137243,41.946309,100.671141,117.449664,121.644295
