NO,compactor,node_id,thread,ops per thread,avg,p50,p90,p99,p999
1,0,1,8,1000000,37.006148,41.946309,67.114094,81.795302,83.892617
2,0,1,8,1000000,32.825078,34.955257,61.521253,71.308725,75.503356
3,0,1,16,1000000,27.980430,16.778523,69.211409,83.892617,100.671141
4,0,1,16,1000000,23.730581,8.389262,58.724832,75.503356,75.503356
5,0,1,32,1000000,16.159056,5.243289,54.530201,79.697987,90.184564
6,0,1,32,1000000,14.372801,4.194631,46.140940,88.087248,104.865772
7,0,1,48,1000000,9.043619,4.194631,29.362416,67.114094,88.087248
8,0,1,48,1000000,9.728083,4.194631,35.654362,64.317673,77.600671
9,1,1,8,1000000,31.373043,36.912752,50.335570,58.724832,58.724832
10,1,1,8,1000000,32.503601,33.557047,54.530201,56.627517,58.724832
11,1,1,16,1000000,18.923306,6.291946,46.140940,50.335570,58.724832
12,1,1,16,1000000,15.356233,8.389262,46.140940,50.335570,54.530201
13,1,1,32,1000000,9.369310,4.194631,33.557047,47.539150,48.937360
14,1,1,32,1000000,8.989358,4.194631,31.879195,44.043624,54.530201
15,1,1,48,1000000,6.740809,4.194631,8.389262,44.742729,51.733781
16,1,1,48,1000000,6.213797,4.194631,8.389262,46.140940,58.724832
